Original_Entry_ID,pXC50,Gene_Symbol,SMILES
CHEMBL332333,7.24,EGFR,C=1(C2=C(N=CNC2=NN1)NC3=CC=CC=C3)NC4=CC=CC=C4
72697580,5.67366,EGFR,O=C(N1CCCCC1)C2=CC(N3C(=O)C4=C(C=C3)C=C(OC)C=C4OC)=CC=C2
CHEMBL474432,5.7,EGFR,C=1C=2N=CN(C2C=C(OC)C1OC)C3=CC(OCC4=CC=CC=C4C(F)(F)F)=C(S3)C(=O)O
CHEMBL385471,8.05,EGFR,N1=CN=C(C=2C1=CC(=C(OCC3CCN(CC3)C)C2)OC)NC=4C(=CC=C(Cl)C4)F
CHEMBL2029438,9.54,EGFR,N1=C(N=C2C(=C1)CN(C(N2C=3C=CC=C(C3)NC(C=C)=O)=O)CC4=CC=CC=C4)NC5=C(C=C(C=C5)N6CCN(CC6)C)OC
CHEMBL538507,5.68,EGFR,C(C(C1=CC=C(OCC=2C=CC=CC2)C=C1)=O)(CN(C)C)CSC3=CC(=C(C=C3)C)C
CHEMBL59812,4.7,EGFR,C1(=C(N(C)C2=C1C(OC(=O)C)=CC=C2)SSC3=C(C4=C(OC(=O)C)C=CC=C4N3C)C(NC=5C=CC=CC5)=O)C(NC6=CC=CC=C6)=O
CHEMBL2218936,4.6,EGFR,C1(=CC=C2C(=C1)C(=C(N2)O)C=C3CC(=C(C3=C)C(N4CCN(CC4)C)=O)C)S(=O)(N(C)C5=CC(=CC=C5)Cl)=O
CHEMBL119977,7.72,EGFR,C12=C(NC=NC1=NN=C2C=3C=CC=CC3)NC4=CC(Cl)=CC=C4
CHEMBL404941,4.6,EGFR,C=1C=CC=2NC(/C(=C\C3=C(C=C(C=C3OC)OC)OC)/C2C1)=O
CHEMBL514016,6.1,EGFR,C=1C(Cl)=C(C=CC1NC2=NC=NC=3C2=CC=C(C3)Cl)C4=NC=5C=CC=CC5S4
57400944,5.27246,EGFR,ClC=1C=CC(C2=NN(C(C2)C3=CC=CC=C3)C=4SC=C(O)N4)=CC1
CHEMBL300083,6.24,EGFR,C12=C(N=CN=C1C=C(N=C2)N)NCC=3C=CC=CC3
CHEMBL460722,9.09,EGFR,C=1(CC(/C=C/C(=O)NCCCN2CCOCC2)=O)C=C3C(=NC=NC3=CN1)NC=4C=CC=C(Br)C4
CHEMBL1172602,4.59,EGFR,C1C(N(C(C)=O)N=C1C2=CC(=C(C=C2)Cl)Cl)C3=CC(=CC(=C3)OC)OC
CHEMBL440873,6.44,EGFR,C1=2C(=NC3=C1CCCC3)N=CNC2NC=4C=C(C(F)(F)F)C=CC4
CHEMBL539474,5.7,EGFR,N=1C2=CC(=CC=C2N3C=CC=C3C1O)CN4CCCC4=O
CHEMBL1080990,5.92,EGFR,C=1NN=C(C2=C(N=C(C21)C)C(=O)OCC)NC=3C=CC(OCC4=CC(=CC=C4)F)=C(Cl)C3
CHEMBL441518,5.69,EGFR,C1=2C(=C(C#N)C=NC1=NC=C(NC(/C=C/CN(C)C)=O)C2)NC3=CC(Br)=CC=C3
CHEMBL1276179,6.76,EGFR,C1=C(C=2C(=CC(N3C[C@H]4N(C[C@@H]3C4)C)=CC2F)F)N5C(N=C1)=C(C6=C7C(=CC=C6)NN=C7)C(=N5)C8=CC=NC=C8
CHEMBL312482,7.52,EGFR,S1C(=CC=2C1=C(NC3=CC=4C=CNC4C=C3)C=CN2)C=5C=CC(CN6CCOCC6)=CC5
CHEMBL382186,5.39,EGFR,N1=CN=C2OC3=C(C=C(C=C3)NS(C)(=O)=O)CNC2=C1NC4=CC=CC(=C4)Br
CHEMBL1242662,7.06,EGFR,N1=CN=C2N(N=C(C=3C=CC4=C(C=CC(=C4)O)C3)C2=C1N)C(C)C
CHEMBL202398,7.96,EGFR,C=1(NC(C#CCN(CCCC)CCCC)=O)C=C2C(=NC=NC2=CC1)NC=3C=C(C(F)=CC3)Cl
CHEMBL2000801,5.7,EGFR,S1N=CC2=C(C3=CC=C(NC(=O)NC=4C=C(C(F)(F)F)C(F)=CC4)C=C3)C=CC=C12
CHEMBL274863,5.67,EGFR,NC=1N=CC=C(N1)C2=C(N=CN2CCCN3CCOCC3)C4=CC=C(F)C=C4
CHEMBL450622,4.31,EGFR,C/1(\C(NC=2C1=CC=C(C=3C=C(OC)C=CC3)C2)=O)=C\C4=C(C(C)=CN4)CCC(=O)O
CHEMBL1241485,5.41,EGFR,N=1C=NC=2N(C(C)C)N=C(C3=CC(=C(C=C3)N)OC)C2C1N
57415418,6.05061,EGFR,ClC1=C(OC=2C3=CNC(O)=C3C=CC2)C=CC(NC4=NC=NC5=C4N(CCO)C=C5)=C1
CHEMBL2048910,7.68,EGFR,C(C(C)(C)C)(=O)NCCN1C=CC2=NC=NC(=C21)NC=3C=C(C(=CC3)OC4=C5C=NSC5=CC=C4)Cl
CHEMBL1241684,4.0,EGFR,N1=CN=C2N(C(C)C)N=C(C2=C1N)C=3SC4=C(C3)C=C(C=C4)C=O
CHEMBL284861,4.6,EGFR,S1N(C(N(C1=O)CC=2C=CC=CC2)=O)C
CHEMBL126192,8.7,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OCC)OCC)NC=3C=C(C4=NC=CS4)C=CC3
CHEMBL338449,4.87,EGFR,[C@]12(N3C4=C5C(C6=C(N5[C@@H](O1)C[C@@H]([C@@H]2OC)N(C(OC(C)(C)C)=O)C)C=CC=C6)=C7C(=C4C8=C3C=CC=C8)CNC7=O)C
CHEMBL3092316,6.3,EGFR,C1[C@@H](COC1)OC=2C(=CC=3C(C2)=NC=NC3NC=4C=C(Cl)C(=CC4)F)NC(N(C)CCN(CC)CC)=O
CHEMBL354757,4.12,EGFR,P(CC1=C(C=CC(/N=C/C2=C(C=CC(=C2)O)O)=C1)O)(=O)(OCC)OCC
CHEMBL92356,7.19,EGFR,C=1(C=2C(=CC=C(NC(C#CCN3CCN(CC3)CC)=O)C2)N=CN1)NC=4C=C(Br)C=CC4
11655791,9.19382,EGFR,IC1=CC(NC2=NC=NC=3C2=CC(OCC)=C(OCC)C3)=CC=C1
CHEMBL1641989,5.39,EGFR,C1(=CC=C2C(=CN=C(C2=C1)NC3=CC(=CC=C3)Br)C#N)NC(CCCN(C)C)=O
CHEMBL1907944,7.0,EGFR,C1=2C(NC=3C(=CC(=CC3)Br)F)=NC=NC1=CC(=C(C2)OC)OC[C@@H]4CN(C)CCC4
CHEMBL1907764,6.82,EGFR,C1=2C(NC=3C(=CC(=CC3)Br)F)=NC=NC1=CC(=C(C2)OC)OC[C@H]4CN(C)CCC4
2406,6.21183,EGFR,ClC1=C(O)C(SC=2C(O)=C(Cl)C=C(Cl)C2)=CC(Cl)=C1
CHEMBL1821897,5.29,EGFR,C1(=CC=C(C=C1)C=2CC(C=3C=CC(=CC3)F)N(N2)C=4SC=C(N4)C5=CC=C(C=C5)Cl)OC
CHEMBL1241947,5.0,EGFR,N1=CN=C2C(=C1N)C(C3=CC(=C(S3)C=O)C)=NN2C(C)C
CHEMBL205149,8.0,EGFR,N=1C=NC(=C2C(=CC(=CC12)OC)OC3CCNCC3)NC4=CC=C(C(=C4)Cl)F
CHEMBL256295,7.92,EGFR,C1=CC(=CC=2C=NN(C21)CC=3C=C(C=CC3)F)NC4=NC=NC(=C4/C=N/O)N
CHEMBL394333,7.05,EGFR,C1=CC(COCCN)=C2C(=NC=NN12)NC3=CC=C4C(C=NN4CC5=CC(=CC=C5)F)=C3
CHEMBL1821889,4.61,EGFR,C1(=CC=C(C=C1)C=2CC(C=3C=CC(=CC3)N(=O)=O)N(N2)C=4SC=C(N4)C5=CC=C(C=C5)Cl)Br
90655773,6.2426,EGFR,S(=O)(=O)(NC=1C=C(F)C(OC=2C3=C(N=CC2)C=C(OCCCN4CCN(CC4)C)C(OC)=C3)=CC1)C=5C=C(C=6C=CSC6)C=CC5F
CHEMBL1973808,5.7,EGFR,ClC1=CC=C(C(=O)NC2=CC=3C(=NNC3)C=C2)C=C1
CHEMBL162223,8.92,EGFR,C=1(C2=C(C=NC(=C2)NCCC3=NC=CC=C3)N=CN1)NC=4C=C(Br)C=CC4
CHEMBL2048912,8.59,EGFR,C=1C2=C(C(=NC=N2)NC3=CC=C(OC=4C=CC=C5C4C=NS5)C(Cl)=C3)N(CCNC(C(C)(C)N)=O)C1
9873849,7.56864,EGFR,ClC=1C=C(NC2=NC=NC3=C2C=C(C=4OC(CN(CCS(=O)(=O)C)CC#N)=CC4)C=C3)C=CC1OCC5=CC(F)=CC=C5
CHEMBL1221699,9.0,EGFR,O=C(C=C)NC1=CC=C2C(=C1)C(NC=3C=CC=CC3)=NC=N2
CHEMBL1909388,7.3,EGFR,C=S(O)(O)=CCNCC=1C=COC1C2=CC=C3N=CN=C(NC4=CC=C(OCC5=CC=CC=C5)C=C4)C3=C2
CHEMBL2070190,5.79,EGFR,C=1C=2OCCOC2C(C(NC3=CC=C4C(=C3)C(=NC=N4)NC=5C=CC=C(C5)Br)=O)=CC1
CHEMBL110062,5.17,EGFR,C1=2C(=C(C#N)C=NC1=CC3=C(C2)OCO3)NC4=CC(Br)=CC=C4
44411161,7.30103,EGFR,ClC=1C(F)=C(NC2=NC=NC3=C2C=C(CN([C@@H](CN(C)C)C(=O)N)C)C(OC)=C3)C=CC1
CHEMBL264382,8.96,EGFR,C/1(\C=2C(=NC=NC2NC3=CC=4C=CN(C4C=C3)CC5=CC=CC=C5)NC1=O)=C/C=6NC(C(=O)NCCN7CCOCC7)=CC6C
25218692,7.07058,EGFR,O(CCCN1CCN(C2CCC(N3N=C(C=4C3=NC=NC4N)C5=CC=6NC(=NC6C=C5)CC=7C(OC)=CC=CC7)CC2)CC1)C
CHEMBL443098,7.07,EGFR,N=1C(N)=C2C(=NC1)N(N=C2C3=CC4=C(C=C3)N=C(N4)CC5=CC=CC=C5OC)[C@H]6CC[C@H](N7CCN(CC7)CCCOC)CC6
5328578,6.07058,EGFR,S(SC=1NC=2C(C1CCC(=O)NCC3=CC=CC=C3)=CC=CC2)C=4NC=5C(C4CCC(=O)NCC6=CC=CC=C6)=CC=CC5
CHEMBL1969755,5.7,EGFR,FC=1C(C(=O)NC(CC2=CC=CC=C2)CO)=CC=C(C1)C=3C=CN=CC3
CHEMBL172652,8.39,EGFR,C12=C(NC=NC1=CC3=NN=NC3=C2)NC4=CC(Br)=CC=C4
CHEMBL233325,7.59,EGFR,C=1N2N=CN=C(C2=C(C1)CN3C[C@H](CNCC3)O)NC=4C=C5C(=CC4)N(N=C5)CC6=CC(=CC=C6)F
CHEMBL393787,6.7,EGFR,C=1N2N=CN=C(C2=C(C1)CN3C[C@@H](CNCC3)O)NC=4C=C5C(=CC4)N(N=C5)CC6=CC(=CC=C6)F
CHEMBL1909403,5.51,EGFR,OCCCNC=1N=CC=C(N1)C=2C(=NN3C=C(C=CC23)C(F)(F)F)C=4C=CC(F)=CC4
72202735,7.90309,EGFR,O=C1N(C=2C=C(NC(=O)C=C)C=CC2)C3=NC(NC4=CC=C(NC(=O)C)C=C4)=NC=C3N=C1
CHEMBL483108,4.64,EGFR,N=1C(=NC=2NC(=CC2C1NC3=CC(=C(C=C3)F)Br)CCC4=CC=CC=C4)N
CHEMBL2425083,7.62,EGFR,C=1C2(C=S1(O)O)CN(CCCOC3=C(C=C4C(=C3)C(=NC=N4)NC5=CC(=C(C=C5)F)Cl)OC)C2
CHEMBL3085377,5.14,EGFR,C1(=C(C=C2N=CN=C(C2=C1)C#C[C@](C)(N(CC)CC)C3=CC=CC=C3)OC)OC
CHEMBL490780,6.05,EGFR,S(C1=CC=CC=C1)CC=2C(=C(C=C(C2)/C=C/3\C(NCC3)=O)OCC)O
CHEMBL3233770,7.4,EGFR,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(CCl)=O
CHEMBL203295,7.68,EGFR,N=1C=NC(=C2C(=CC(=CC12)OC)OC3CCN(CC3)C)NC4=CC=C(C(=C4)Cl)F
CHEMBL394056,6.47,EGFR,C1=CC(COC)=C2C(=NC=NN12)NC3=CC=C4C(C=NN4CC5=CC(=CC=C5)F)=C3
CHEMBL203661,8.89,EGFR,C=1(N=CC=2C(C1)=C(N=CN2)NC=3C=C(C(F)=CC3)Cl)NC(C#CCCN4CCOCC4)=O
CHEMBL1964290,5.7,EGFR,O=C(N)C1=C(NC(=C1)C=2N=C(N=CC2)N)C3=C(C(=CC=C3)C)C
CHEMBL55425,7.24,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OCCCN(CC)CC)OC)NC3=CC(Cl)=C(C=C3)F
CHEMBL76958,6.0,EGFR,C=1C=C(/C=C/N(=O)=O)C=CC1OS(C=2C=CC(=CC2)C(O)=O)(=O)=O
CHEMBL2437462,8.92,EGFR,C=1C=C(C=CC1NC2=NC3=C(C=N2)N=CC(N3C=4C=CC=C(C4)NC(=O)C=C)=O)N5CCN(CC5)C
90655171,7.42022,EGFR,ClC1=CC(NC=2N=CN=C3SC(NC(=O)/C=C/CN4CC(O)C4)=CC32)=CC=C1F
CHEMBL2448064,7.0,EGFR,C1=2C(NC=3C(=CC(=CC3)Cl)F)=NC=NC1=CC(=C(C2)OC)OCC4CCNCC4
CHEMBL345109,9.36,EGFR,C=1(C=2C(=CC=C(NC(/C=C/C(=O)NCCCN(C)C)=O)C2)N=CN1)NC3=CC(Br)=CC=C3
CHEMBL2029690,4.13,EGFR,C1=CC(=C(C=2OC(/C=C/3\C(NN(C3=O)C4=CC=C(C(=C4)C)C)=O)=CC2)C=C1N(=O)=O)O
CHEMBL391181,7.4,EGFR,N1=CN=C(C=2N1C=C(OC)C2CN3CCC(CC3)N)NC=4C=C5C=NN(C5=CC4)CC6=CC(=CC=C6)F
CHEMBL500217,7.05,EGFR,N1=CN=C(C2=C1C=C(C#C[C@@H]3C[C@H](CN3)OC(N4CCOCC4)=O)S2)NC=5C=C6C(=CC5)N(C=C6)CC7=CC=CC=C7
CHEMBL162142,9.11,EGFR,C=1(C=2C(=CN=C(C2)NCCC=3N=CNC3)N=CN1)NC4=CC(Br)=CC=C4
CHEMBL432416,4.85,EGFR,C12=C(OC(=CC1=O)C3=CC=C(C=C3)N)C=C(C(=C2)N)O
CHEMBL2032377,8.3,EGFR,N=1C=C2CN(C(N(C2=NC1NC3=C(C=C(C=C3)N(C)C)OC)C=4C=CC=C(NC(C=C)=O)C4)=O)C
9917474,7.60206,EGFR,ClC=1C=C(NC2=NC=NC3=C2C=C(C=4OC(COCCS(=O)(=O)C5=CC=CC=C5)=CC4)C=C3)C=CC1OCC6=CC(F)=CC=C6
CHEMBL331792,7.4,EGFR,C1(=C2C(C=C(N=C2)N)=NC=N1)NC=3C=C(C)C=CC3
CHEMBL578044,7.36,EGFR,N1CCC(CCOC(NC=2C(CC)=C3C(N2)N=CN=C3NC4=CC5=C(N(N=C5)CC6=CC=CC=C6)C=C4)=O)CC1
44564304,9.27003,EGFR,ClC=1C=C(NC2=NC=NC=3C2=CN=C(NC(=O)C=C)C3)C=CC1
CHEMBL1979718,5.7,EGFR,O=C(NC1=NNC=N1)C2=CC3=C(N(C(=C3C)C)CC4=CC=CC=C4)C=C2
CHEMBL592707,5.49,EGFR,C1(=CC=C(/C=N/NC=2SC=C(N2)O)C=C1)C
CHEMBL333272,5.23,EGFR,C=1(C=2C(=CC(=NC2)N)N=CN1)NC3=CC=C(C=C3)N
5328300,9.04001,EGFR,BrC=1C=C(NC2=NC=NC=3C2=CN=C(NCC(O)CO)C3)C=CC1
CHEMBL385478,5.7,EGFR,C1=CN=C2NC=C(C=3N=C(N=CC3)NC4CCCCC4)C2=C1
CHEMBL12131,6.25,EGFR,C=1(C(NC2=CC(Cl)=C(C=C2C)C(C#N)C=3C=CC(=CC3)Cl)=O)C(=C(I)C=C(C1)I)O
CHEMBL356324,6.42,EGFR,S(/C(=C/C=1C=C(O)C(=CC1)O)/C#N)(/C(=C/C=2C=C(O)C(=CC2)O)/C#N)(=O)=O
CHEMBL1973348,5.7,EGFR,ClC1=CC(C(=O)C2=CC(C3=CC(OCC(N)CC=4C5=C(NC4)C=CC=C5)=CN=C3)=CC=C2N)=CC=C1
CHEMBL435662,6.0,EGFR,C=1(C(OCC=2C=CC(=CC2)C(C)C)=O)C(=CC=C(NCC3=C(C=CC(=C3)O)O)C1)O
CHEMBL137635,5.03,EGFR,C=1(C=2C(=CC=C(NNN=CC3=NC=CC=C3)C2)N=CN1)N(C4=CC=CC=C4)C
CHEMBL24137,7.0,EGFR,C1=2C(NC=3C(=CC(=CC3)Cl)F)=NC=NC1=CC(=C(C2)OC)OCCCN4CCOCC4
CHEMBL258270,8.52,EGFR,N1=CN=C(C2=C1NN=C2OCCN3CCN(CC3)C(=O)C)NC=4C=C(C(=CC4)OCC5=NC=CC=C5)Cl
CHEMBL109575,5.38,EGFR,C=1(C=2C(=CC(=C(C2)OC)OC)N=CC1C#N)NC3=C(Br)C=CC=C3
CHEMBL1828867,5.29,EGFR,C(CC=1C=CC(=CC1)F)(=O)NS(C=2C=CC(=CC2)F)(=O)=O
CHEMBL343352,6.72,EGFR,C=1(C=2C(=CC=C(C2)N)N=CN1)NC=3C=C(Cl)C=CC3
CHEMBL1945446,5.49,EGFR,O=S(NC(=O)C=1C=NC=C(C1)Br)(C2=CC=C(C=C2)F)=O
CHEMBL1504817,5.46,EGFR,ClC1=CC(N2NC(=O)/C(/C2=O)=C/C=3C=C(OC(=O)C=4SC=CC4)C=CC3)=CC=C1F
CHEMBL122132,6.62,EGFR,C1(=C2C(C=C(N=C2)N)=NC=N1)NC3=C(Br)C=CC=C3
CHEMBL2347229,5.6,EGFR,C(C(C=NC1=CC2=C(N=CN=C2C=C1)NC3=CC(=CC=C3)C#C)C(=O)OCC)(=O)OCC
CHEMBL447720,5.5,EGFR,N1=CN=C(C2=C1C=C(C#C[C@@H]3C[C@H](CN3)OC(=O)N4CCOCC4)S2)NC=5C=C6C(=CC5)N(C=C6)CCC7=CC=CC=C7
CHEMBL170111,6.0,EGFR,C=1(C(OC(C)(C)C)=O)C(=CC=C(NCC2=C(C=CC(=C2)O)O)C1)O
CHEMBL168382,6.34,EGFR,N1=CN=C2N(C3CCCC3)C=C(C=4C=CC=C(C4)OC)C2=C1N
CHEMBL206347,6.0,EGFR,N1=CN=C2C(NCC=3C=CC(=CC3O2)OC)=C1NC=4C=CC(=C(C4)Cl)F
CHEMBL2087358,8.7,EGFR,C1COC2=C(C=C3C(N=CN=C3NC=4C=C(C=CC4)Cl)=C2)OCCOCCO1
CHEMBL111688,6.8,EGFR,C1(C(F)(F)F)=C(C=CC(NC=2C=3C(=CC(=C(C3)OC)OC)N=CC2C#N)=C1)F
CHEMBL1970522,6.7,EGFR,S1C(C(=O)NC1=NC2=CC=CC=C2)=CC=3C=C(OC)C(O)=CC3
CHEMBL195218,5.38,EGFR,C=12N(C=C(C1C(C)C)NC(=O)OCCC=S(O)(O)=C)N=CN=C2NC=3C=C(C(=O)NOC)C(=CC3F)F
CHEMBL448172,8.18,EGFR,C=1(N=C2C(=NC=NC2=CC1OCCCN3CCC(CC3)C)CC4=CC(=C(C=C4)F)Cl)NC(=O)C=C
CHEMBL1082440,5.7,EGFR,C1=NC=C(C)C2=C1C=CC=C2S(N3C(CNCCC3)C)(=O)=O
CHEMBL1173783,5.9,EGFR,C=1C(/C=C/C(OCCN2C(=CN=C2C)N(=O)=O)=O)=CC=C(C1)OCC3=CC=CC=C3
CHEMBL545006,5.74,EGFR,N1(CCC(C2=CC=C(OCC=3C=CC=CC3)C=C2)=O)CCCCC1
16722836,6.24413,EGFR,S(=O)(=O)(NC(C)(C)C)C1=CC(NC2=NC(NC=3C=CC(OCCN4CCCC4)=CC3)=NC=C2C)=CC=C1
CHEMBL542755,7.7,EGFR,C12=C(C3=C(S1)C=CC=C3OC)N=CN=C2NC=4C=C(Br)C=CC4
CHEMBL399735,6.04,EGFR,C1(=C(OC)C=C2N=CN=C(C2=C1)NC3=CC=CC(=C3)C#CC4=CC=CC=C4)OC
CHEMBL1958026,4.77,EGFR,C1(=CC=C(C=C1)C2=NN(C(C3=CC=C(C=C3)F)C2)C4=NC(=CS4)O)F
CHEMBL435054,4.33,EGFR,C1(=C(C(NC=2N=CC=CC2)=O)C3=CC=CC=C3N1C)SSC4=C(C(NC5=NC=CC=C5)=O)C=6C=CC=CC6N4C
CHEMBL345837,4.92,EGFR,C1(=C(C(NC=2C=C(C(=O)O)C=CC2)=O)C3=CC=CC=C3N1C)SSC4=C(C(NC=5C=C(C(O)=O)C=CC5)=O)C=6C=CC=CC6N4C
CHEMBL136058,9.09,EGFR,C1(=C2C=C(NC(/C=C/C(=O)NCCCN3CCOCC3)=O)N=CC2=NC=N1)NC=4C=C(Br)C=CC4
CHEMBL329642,6.57,EGFR,C=1(C=2C(=CC=C(NC(/C=C\C)=O)C2)N=CN1)NC3=CC(Br)=CC=C3
CHEMBL93464,9.26,EGFR,C=1(C=2C(=CC=C(NC(/C=C/C)=O)C2)N=CN1)NC3=CC(Br)=CC=C3
72697576,5.26043,EGFR,ClC=1C=C(N2C(=O)C3=C(C=C2)C=C(OC)C=C3OC)C=CC1F
CHEMBL234772,6.66,EGFR,C=1N2C(C(=NC=N2)NC=3C=C4C(=CC3)N(N=C4)CC5=CC(=CC=C5)F)=C(C1)CN6CCC(CC6)C(O)=O
CHEMBL31369,7.57,EGFR,C=1(C=2C(=CC=C(NC(C=C)=O)C2)N=CN1)NC3=CC(Br)=C(C=C3)OCCN(C)C
CHEMBL1645467,7.4,EGFR,N1=CN=C(C2=C(CN3CCC(CC3)N)C=CN12)NC=4C=CC=CC4
CHEMBL432428,6.19,EGFR,C(=C/C=1C=C(CSCC2=CC=CC=C2)C(=C(C1)O)O)(\C(=O)N)/C#N
CHEMBL255865,7.7,EGFR,C=1(NC2=CC=C3C(C=NN3CC4=CC(=CC=C4)C#N)=C2)C(/C=N/OC)=C(N)N=CN1
CHEMBL590109,6.8,EGFR,C=1C=2N(C=C(C2N=C(N)N1)C=3C=C(C=4SC=5C(=CC=CC5)C4)C6=C(C3)C=NN6)CCN
CHEMBL1821882,4.8,EGFR,C1(=CC=C(C=C1)C=2CC(C=3C=CC(=CC3)N(=O)=O)N(N2)C=4SC=C(N4)C5=CC=CC=C5)Br
CHEMBL468975,5.25,EGFR,C=1C=CC(=CC1)C(=O)C(CN(C)C)=C
CHEMBL2003657,7.2,EGFR,[SH](O)(=O)(N1C=2C(N=C1N)=CC=C(C=3N4C(SC=C4)=NC3C5=CC=C(F)C=C5)C2)=C(C)C
CHEMBL357570,8.1,EGFR,C1=2SC=3C=C(NCC)C(=CC3C1=NC=NC2NC=4C=C(Br)C=CC4)F
CHEMBL69960,7.4,EGFR,C/1(\C=2C(=NC=NC2NC=3C=C(Cl)C(=CC3)F)NC1=O)=C/C=4NC(C(N5CCOCC5)=O)=CC4C
CHEMBL14952,6.98,EGFR,C(CCNCC=S(O)(=C)O)OC1=CC=C2C(C(=NC=N2)NC3=CC=C(C=C3)OCC4=CC=CC=C4)=C1
CHEMBL1929302,4.78,EGFR,C1(=NN=C(SCC2=CC=CC=C2)O1)C=3C=CC=CC3
CHEMBL3234755,6.17,EGFR,C1(=C(C=C(C=C1)NC(C2=CC=CC(=C2)NC(C3=CC4=C(N=C3)NC=C4)=O)=O)C(F)(F)F)CN5CCN(CC5)C
CHEMBL2325088,5.6,EGFR,C=1C=CC=C(C1)C=2CC(N(N2)C3=CC=CC=C3)C4=C5C(=CC=C4)C=CC=C5
CHEMBL3233779,8.7,EGFR,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(/C=C/CN(C)CC(OC)OC)=O
CHEMBL1999918,5.7,EGFR,BrC1=C(F)C(F)=C(C=2C3=C(SC(=C3)C(=O)N)C=NC2)C=C1
CHEMBL2029426,8.16,EGFR,N=1C=C2CN(C(N(C=3C=C(C=CC3)NC(C=C)=O)C2=NC1NC4=CC=CC=C4)=O)C
CHEMBL384304,5.34,EGFR,N1(CCC(CC1)NC2=NC=C(C(=N2)N)C(=O)C3=C(C(=CC=C3OC)F)F)S(C)(=O)=O
46879471,6.06198,EGFR,ClC=1C=C(NC=2N=NC=C3NC(=C(C32)C)C(=O)NCCN4CCOCC4)C=CC1OCC=5N=CC=CC5
56954235,5.00436,EGFR,ClC=1C=C(NC2=NC=NC=3C2=CC(OC)=C(OCCN(CC)CC)C3)C=CC1F
CHEMBL1975121,5.7,EGFR,O=C(NC(C1=CC(OC)=CC=C1)C)C2=CC=C(C=3C=CN=CC3)C=C2
CHEMBL926,5.26,EGFR,C1(=C(C=CC(=C1)CCNC(CCC=2C=CC(=CC2)O)C)O)O
5353940,6.67778,EGFR,FC1=CC=C(C=2N=C(NC2C3=CC=NC=C3)C=4C=CC(=O)CC4)C=C1
CHEMBL78005,3.93,EGFR,C(C#N)(C#N)=CC=1C=C2OCOC2=CC1
CHEMBL538798,5.6,EGFR,N(CCC(C1=CC=2C(C=C1)=CC=CC2)=O)(CC=3C=CC=CC3)C(C)C
CHEMBL1993243,5.7,EGFR,S1C2=C(C(C=3C=C4OCOC4=CC3)=C1)C(=NC=C2C=CC(=O)NC)N
CHEMBL360754,6.4,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OCC)NC3=CC(Cl)=C(O[C@@H]4C5=C(C=CC=C5)CC4)C=C3
11421877,6.42022,EGFR,ClC1=C(O[C@@H]2CCC=3C2=CC=CC3)C=CC(NC=4C=5C(N=CC4C#N)=CC(OCC)=C(NC(=O)/C=C/CN(C)C)C5)=C1
CHEMBL2064384,6.0,EGFR,C1=C2C(=CC=3N(C(OC31)=O)CCCN4CCOCC4)C(NC5=CC=C(C=C5)OCC6=CC=C(C=C6)Cl)=NC=N2
CHEMBL1242286,5.36,EGFR,N1=CN=C2N(C(C)C)N=C(C=3C=CC(=C(C3)OCOC)Br)C2=C1N
CHEMBL514499,6.6,EGFR,COC=1C=C2N=CN(C3=CC(OCC4=CC=CC=C4C(F)(F)F)=C(S3)C(N)=O)C2=CC1OC
CHEMBL172973,6.3,EGFR,N1=CN=C2N(C=C(C=3C=CC=C(C3)OC)C2=C1N)C4=CC=CC=C4
CHEMBL31815,9.38,EGFR,C=1(C=2C(=CC=C(NC(C=C)=O)C2)N=CN1)NC=3C=C(C)C=CC3
CHEMBL1242757,5.34,EGFR,N=1C=NC2=C(C1N)C(C=3C=CC=C4C3C=CN4)=NN2C(C)C
CHEMBL2385960,7.35,EGFR,OS(O)(=CCNCC1=CC=C(O1)C#CC=2C(NC=3C=CC(=C(C3)Cl)OCC4=CC(=CC=C4)F)=NC=NC2C)=C
CHEMBL1173816,4.73,EGFR,C1C(C2=CC(=C(C=C2)Cl)Cl)=NN(C(C)=O)C1C3=CC=C(C=C3)Br
CHEMBL569880,8.05,EGFR,C=1(C=C2C(=NC=NC2=CC1OCCOC)NC3=C(C(=C(C=C3)F)Cl)F)NC([C@H]4N(CCC4)C(C=C)=O)=O
CHEMBL420059,6.52,EGFR,C1(C(C=2C=CC=CC2)C1)NC=3C=4C(=CC(=C(C4)OCCN5CCOCC5)OC)N=CN3
CHEMBL3092318,6.27,EGFR,N1(CC(C1)O)C(=O)NC2=CC3=C(N=CN=C3C=C2O[C@@H]4COCC4)NC=5C=C(C(=CC5)F)Cl
23290441,9.68194,EGFR,ClC=1C=C(NC2=NC=NC=3C2=CC(OC)=C(OC)C3)C(F)=CC1Cl
CHEMBL406236,5.74,EGFR,N1=CC=2C(C=C1)=NC=NC2NC=3C(=C(C=CC3)N(C)C)N
CHEMBL415738,9.0,EGFR,C=1(N=CN=C(C1)NCCO)NC=2C=C(C)C=CC2
